id_news,event,category,address,latitud,longitud
17012,DEPORTES,accidentes,"Quillota, Provincia de Quillota, Región de Valparaíso, 2260000, Chile",-32.879997,-71.2473555
3269,"El personal del Equipo contra el Crimen Organizado y Homicidios (ECOH) de la Fiscalía inició diligencias investigativas tras el hallazgo de un cráneo humano en la comuna de Colina, Región Metropolitana",ciencia,"Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, 9340000, Chile",-33.202472,-70.6749147
218,"La decisión fue tomada por el ministro Alexandre de Moraes tras la falta de cumplimiento por parte de la empresa, que no designó un nuevo representante legal en Brasil como se había exigido",entretenimiento,"São Paulo, El Esfuerzo, Placeres, Valparaíso, Provincia de Valparaíso, Región de Valparaíso, 2580727, Chile",-33.0496188,-71.5734087
5996,"Una dura crítica hizo la diputada del Partido Socialista y representante del pueblo mapuche,  Emilia Nuyado , sobre el aumento de becas indígenas que hizo el Presidente Gabriel Boric desde Padre Las Casas, en la Región de La Araucanía",entretenimiento,"Ministerio Secretaría General de Gobierno, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4424228,-70.6542697
438," La legislación de Transparencia en el sector público obliga a solicitar audiencia a través de la plataforma, más aún si es para pedir recursos para un particular",politica,"Gobierno Regional, Avenida General Velásquez, Conjunto Habitacional Pukara, Arica, Provincia de Arica, Región de Arica y Parinacota, 1000224, Chile",-18.471756749999997,-70.31249792071326
15370,"El ministro de Defensa de Israel, Yoav Gallant, ha publicado este jueves un breve comunicado en árabe dirigido a la población de Líbano en el que acusa directamente al partido-milicia chií libanés Hezbolá de «desestabilizar» la situación en la frontera común, y advierte de que el Ejército israelí «combatirá» cualquier «agresión» del grupo",politica,"צ'ילה, כפר שלמא - הכפר השוודי, עיר גנים, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9768112, ישראל",31.7601549,35.170833
6052,"El reconocido periodista de viajes Claudio Iturra falleció a los 43 años en mayo pasado, dejando un legado de fascinación por la India, país que visitó en múltiples ocasiones tanto en sus programas de televisión como de manera personal",entretenimiento,"India, Las Torres, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2562126, Chile",-33.0262423,-71.4798055
13585,"Entre el 17 y 19 de junio,  28",politica,"Liceo Bicentenario de Coronel, 4620, Avenida La Mora, Villa Rehue, Coronel, Provincia de Concepción, Región del Biobío, Chile",-36.9683294,-73.1466637
8136,"El diputado de Renovación Nacional, Andrés Celis, solicitó una ""exhaustiva auditoría"" de Contraloría al Ministerio de Salud después de que se revelaran nuevas irregularidades en listas de espera, donde más del 82% de las cirugías no fueron ingresadas correctamente",accidentes,"MINSAL, Monjitas, Barrio Bellas Artes, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320068, Chile",-33.43644235,-70.64676616894059
10718,"El periodista especializado en meteorología de Mega, Alejandro Sepúlveda, entregó su pronóstico del tiempo para este jueves 15 de agosto, día que será feriado",accidentes,"Sepúlveda, Peñablanca, Villa Alemana, Provincia de Marga Marga, Región de Valparaíso, 6500000, Chile",-33.0409625,-71.3685708
12648,"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas",politica,"221 - Chile, San Francisco, Luján, Partido de Luján, Buenos Aires, 6700, Argentina",-34.5464868,-59.1443195
7664,"El Ministerio Público de Los Andes confirmó una investigación de oficio por el masivo corte de luz registrado la noche del pasado domingo en la comuna de Rinconada, en la región de Valparaíso",politica,"Casuto, Rinconada, Provincia de Los Andes, Región de Valparaíso, Chile",-32.8597116,-70.6938535
15273,"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas",salud,"Vacunatorio Covid, Curaco de Vélez, Población Pedro Lira, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8181117, Chile",-33.6256195,-70.6276515
10784,El Ajax logró clasificarse para la última ronda de clasificación de la Europa League después de una maratónica serie de lanzamientos de penaltis que incluyó diecisiete tiros para cada equipo,accidentes,"Grecia, Autopista Vespucio Sur, Villa Los Jardines, Macul, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7760173, Chile",-33.4695344,-70.5765034
9395, #nota_tabla_emol ,ciencia,"Chinchorro, Arica, Provincia de Arica, Región de Arica y Parinacota, 1020759, Chile",-18.4631673,-70.3030796
10747,"El gobernador de Minesota Tim Walz, compañero de fórmula de Kamala Harris de cara a las elecciones presidenciales de Estados Unidos, ha anunciado este miércoles que está dispuesto a participar el 1 de octubre en un debate vicepresidencial en la cadena de televisión estadounidense CBS contra el candidato republicano a la Vicepresidencia, J",internacional,"Nueva York, Villa Montreal, Paillihue, Los Ángeles, Provincia de Bío-Bío, Región del Biobío, 4440000, Chile",-37.479061,-72.3342043
9437,(empty),accidentes,"Empty Shop, 3728, Renato Sánchez, El Golf, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550143, Chile",-33.4185122,-70.5905671
5859,"Durante la jornada del miércoles 21 de agosto, el Presidente de la República, Gabriel Boric, junto a la subsecretaria de Vivienda y Urbanismo, Gabriela Elgueta, inauguraron un nuevo condominio de viviendas tuteladas en la localidad de Gorbea, región de La Araucanía",entretenimiento,"Ministerio de Vivienda y Urbanismo, 924, Avenida Libertador Bernardo O'Higgins, Barrio París-Londres, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8331009, Chile",-33.44437295,-70.64968998642152
15255,"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas",accidentes,"Santiago de Compostela, Jardín de América, Temuco, Provincia de Cautín, Región de la Araucanía, 4802670, Chile",-38.7275217,-72.6290597
12604,"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas",entretenimiento,"Chile, Richmond District, San Francisco, California, United States",37.76850655,-122.47104357468692
2626,"Luego de la muerte del sargento segundo de Carabineros Rodrigo Puga en las inmediaciones del Teatro Caupolicán, las autoridades encendieron la alerta y pusieron sus ojos en el recinto, el cual aún no se descarta que sea clausurado",entretenimiento,"Ministerio Secretaría General de Gobierno, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4424228,-70.6542697
4069," En el marco del caso «Audio», se completó la cuarta jornada de formalización sin que se hayan dictado medidas cautelares",accidentes,"Chadwick, Quinta Normal, Provincia de Santiago, Región Metropolitana de Santiago, 8500445, Chile",-33.4447175,-70.7035503
3352,"Un brutal accidente de tránsito se registró en Chillán este martes, donde un bus chocó con un furgón en la intersección de las calles 18 de septiembre con Purén",accidentes,"Chillán, Provincia de Diguillín, Región de Ñuble, Chile",-36.6066616,-72.1033194
718," La legislación de Transparencia en el sector público obliga a solicitar audiencia a través de la plataforma, más aún si es para pedir recursos para un particular",politica,"Gobierno Regional, Avenida General Velásquez, Conjunto Habitacional Pukara, Arica, Provincia de Arica, Región de Arica y Parinacota, 1000224, Chile",-18.471756749999997,-70.31249792071326
1056,"Los analistas consultados en la Encuesta de Operadores Financieros (EOF) del Banco Central prevén una menor inflación en agosto,  comparado con el fuerte salto de 0,7% que dieron los precios en julio",politica,,,
7181,"Muchas familias que adquieren viviendas recurren a créditos para cubrir la parte no incluida en subsidios como el DS1, DS40, DS116 o DS19",politica,"Ministerio de Vivienda y Urbanismo, 924, Avenida Libertador Bernardo O'Higgins, Barrio París-Londres, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8331009, Chile",-33.44437295,-70.64968998642152
15245,"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas",internacional,"Chile, El Callao, Parroquia El Callao, Municipio El Callao, Bolívar, Venezuela",7.3086069,-61.8485138
16420,La polémica elección presidencial de Venezuela continúa generando coletazos en la política nacional,politica,"Ministerio Secretaría General de Gobierno, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4424228,-70.6542697
19350,"El homicidio en 2023 de un cuñado de los hermanos Antihuen Santi —tres de ellos involucrados en el triple crimen de carabineros en Cañete— marca ahora las pesquisas del Ministerio Público y Carabineros,  que encabezan la investigación por los asesinatos de los funcionarios policiales en la Región del Biobío ",politica,"Región del Biobío, Chile",-37.3391407,-72.4106825
6108,"La tarde de este jueves, a las 17:30 horas, un temblor de magnitud 2",accidentes,"Región de Tarapacá, Chile",-20.1636672,-69.5463448
11736,Hoy nuestra principal fuente de financiamiento son nuestros socios,politica,"Hacienda, Deportes Recreo, Recreo, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2580727, Chile",-33.0354662,-71.5752585
10090,"En los últimos años, la integración de la inteligencia artificial en las apuestas deportivas ha transformado la industria en una potencia basada en datos",tecnologia,Chile,-31.7613365,-71.3187697
10856,"Durante la tarde de este miércoles se registró un sismo de magnitud 2,9 en la región de Antofagasta, cuando el reloj marcaba las 12:42 horas",politica,"Ollagüe, Provincia de El Loa, Región de Antofagasta, Chile",-21.2240535,-68.2535085
10507,"Este jueves, la líder opositora venezolana María Corina Machado se refirió a las elecciones presidenciales que su bloque clama habar ganado, asegurando que rechazaba las propuestas que han surgido en los últimos días para una eventual repetición de las elecciones presidenciales, tal como señaló Lula da Silva, mandatario de Brasil",internacional,Chile,-31.7613365,-71.3187697
9483,"Un cuerpo fue encontrado al interior de un tambor en la comuna de La Pintana, región Metropolitana, durante la mañana de este sábado 17 de agosto",accidentes,"Región Metropolitana de Santiago, Chile",-33.5739341,-70.6205518
18617,"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas",politica,"Chile, Lomas del Pedregal, Apodaca, Nuevo León, 66648, México",25.7291887,-100.1719423
15606,"“Este Pladetur es un instrumento muy importante para el municipio y para la comunidad que trabaja en torno al desarrollo turístico, porque nos permite tener una hoja de ruta que oriente las acciones municipales y la política pública a fin de potenciar el desarrollo turístico y las estrategias que esto implica",politica,"Alto Palena, Las Tucapeles, Arica, Provincia de Arica, Región de Arica y Parinacota, 1001110, Chile",-18.4969581,-70.2940567
5763,"El próximo lunes a las 9:00 horas se retomará la audiencia de formalización por el Caso Audio, luego de que en la tercera jornada la abogada María Leonarda Villalobos se desmayara en el Cuarto Juzgado de Garantía de Santiago, requiriendo asistencia médica",accidentes,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4377756,-70.6504502
16145," Personal de Carabineros realizó durante la jornada de este martes, un operativo policial que terminó con tres detenidos por tráfico de drogas en la comuna de Estación Central, Región Metropolitana ",entretenimiento,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4377756,-70.6504502
5547,"Los secretarios generales de los partidos oficialistas y de la Democracia Cristiana se reunieron para definir las bases programáticas del pacto ""Contigo Chile Mejor"" de cara a las próximas elecciones generales del 26 y 27 de octubre",internacional,"DC, Avenida Tomás Moro, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7570685, Chile",-33.4207791,-70.5536204
19028,"Este sábado, en respuesta al frente de mal tiempo que afecta la zona, la Municipalidad de Osorno, bajo la coordinación del Alcalde Emeterio Carrillo, ha intensificado sus esfuerzos para atender las emergencias",medio_ambiente,"Las Quemas Bajas, Osorno, Provincia de Osorno, Región de Los Lagos, 5290000, Chile",-40.6279674,-73.1097919
11715," El senador y presidente de Renovación Nacional (RN), Rodrigo Galilea, valoró positivamente el acuerdo logrado en el Congreso para el avance de la reforma previsional y dijo estar “moderadamente optimista” con el texto que se ha ido trabajando",entretenimiento,,,
18760,"La cantautora colombiana Ana Botero presenta su nuevo sencillo ‘Sin filtro’, una canción que nace de un conflicto interno entre el odio y el amor, el dejar o seguir",entretenimiento,"Chile, Yaguará, Norte, Huila, RAP (Especial) Central, Colombia",2.6765915,-75.5464784
16557,La demora de las distribuidoras de energía para reponer el servicio que se encuentra interrumpido hace cinco días ha sido una de las discusiones que se tomó la agenda política,politica,"Región Metropolitana de Santiago, Chile",-33.5739341,-70.6205518
11071,"La lluvia dirá presente nuevamente en Santiago en los próximos días, de acuerdo al pronóstico del tiempo que entregó en la mañana de este miércoles el meteorólogo de Mega, Jaime Leyton",internacional,"Valparaíso, Provincia de Valparaíso, Región de Valparaíso, Chile",-33.0458456,-71.6196749
7223,"Tras un fin de semana en el que se registraron nueve fallecidos y un violento miércoles donde hubo tres muertos, la ministra vocera,  Camila Vallejo (PC),  se refirió a la crisis de seguridad que azota al país y el rol del Presidente Gabriel Boric",internacional,"Ministerio Público, 1642, Pedro Montt, Barrio Huemul, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8370809, Chile",-33.4735318,-70.6569103
4634,(empty),accidentes,"Chile, El Callao, Parroquia El Callao, Municipio El Callao, Bolívar, Venezuela",7.3086069,-61.8485138
7014,"La comunidad de Paillaco celebró la inauguración de la ampliación del cementerio municipal, asegurando que ahora es uno de los más bonitos de Chile",accidentes,"Ilustre Municipalidad de Paillaco, Vicuña Mackenna, Paillaco, Provincia de Valdivia, Región de Los Ríos, 5230000, Chile",-40.0698959,-72.8730997
2448,"El recinto actualmente alberga a personas imputadas o condenadas -principalmente- por delitos financieros o de corrupción, pero comenzó a operar en los años 50 como un anexo para detenidos en estado de ebriedad",politica,"Curicó, Provincia de Curicó, Región del Maule, Chile",-34.985368,-71.2393705
20223,"La tarde de ayer jueves, la Brigada de Homicidios de la PDI descubrió el cuerpo sin vida de una mujer en Villa Alemana, posiblemente Rosa Lira, desaparecida en su regreso a casa",accidentes,"Valparaíso, Provincia de Valparaíso, Región de Valparaíso, Chile",-33.0458456,-71.6196749
11788,"Recuerda seguir aquí nuestro canal de WhatsApp para enterarte de todas las noticias de Calama, El Loa y la región de Antofagasta",entretenimiento,"Terminal Agropecuario La Palmera, Condominio Los Tamarindos, La Serena, Provincia de Elqui, Región de Coquimbo, Chile",-29.8917352,-71.25243161283629
8823,(empty),accidentes,"Empty Shop, 3728, Renato Sánchez, El Golf, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550143, Chile",-33.4185122,-70.5905671
9701,El dólar abre la último sesión de la semana con retrocesos ubicándose bajo los $930 en el mercado cambiario local,politica,"Chile, Richmond District, San Francisco, California, United States",37.76850655,-122.47104357468692
6237,"Un chileno de 21 años fue arrestado el miércoles pasado al llegar al aeropuerto de Los Ángeles, en Estados Unidos, tras haber viajado a ese país para reunirse con una menor de edad que conoció por Internet",accidentes,"Chile, Barrio Termal, Concordia, Distrito Suburbios, Departamento Concordia, Entre Ríos, E3201XAJ, Argentina",-31.3104672,-58.0114703
11203,"Aún no cumple la mayoría de edad, pero a pesar de sus pocos años de vida, es altamente probable que la Subsecretaría de Prevención del Delito no siga existiendo en los mismos términos como hoy la conocemos",internacional,"Ministerio del Interior y Seguridad Pública, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4423612,-70.6535623
16966,"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas",politica,"Buenos Aires, Pichilemu, Provincia de Cardenal Caro, Región del Libertador General Bernardo O'Higgins, 3220000, Chile",-34.4392402,-72.0000249
20073,"Este domingo 4 de agosto Mega, el canal de las turcas, transmitirá el capítulo final del fenómeno “Yargi, un crimen los une y la verdad los separa” después de ""Seyrán y Ferit""",entretenimiento,"Turquía, Villa Don Horacio, Santa Cruz, Provincia de Colchagua, Región del Libertador General Bernardo O'Higgins, 3130000, Chile",-34.6349041,-71.3466583
4475,La panelista de Tolerancia Cero dedicó su minuto de confianza a la apertura del período de campaña para las elecciones municipales y regionales de octubre,politica,Chile,-31.7613365,-71.3187697
1535,"Con más de 20 años de historia que la respaldan como la competencia más emocionante de freeride, Red Bull Rampage celebrará este aniversario con una versión renovada, abriendo puertas para las nuevas generaciones de atletas",entretenimiento,"Chile, Richmond District, San Francisco, California, United States",37.76850655,-122.47104357468692
5537, Santiago despertó este viernes bajo un frío y leve rocío ,entretenimiento,"Región Metropolitana de Santiago, Chile",-33.5739341,-70.6205518
7305,"La PDI entregó detalles del asesinato ocurrido esta madrugada en el ""Barrio Chino"" de Lo Espejo, donde falleció una madre de nacionalidad haitiana en el pasaje Alfonso Alcalde",ciencia,"Villa Valenzuela Llanos (Barrio Chino), Lo Espejo, Provincia de Santiago, Región Metropolitana de Santiago, 9140110, Chile",-33.5231065,-70.7005452
18575,"/ ElucidarioProvee contexto, definición y detalle de un tópico específico",salud,"Cancer, El Tabito, El Tabo, Provincia de San Antonio, Región de Valparaíso, 2690058, Chile",-33.4609361,-71.657243
10879,"Duras reacciones ha generado el sorpresivo correo que envió el Servicio de Impuestos Internos (SII) a miles de empresas y emprendedores en el que les ordena modificar su domicilio tributario a direcciones físicas,  asegurando que su actividad económica no sería compatible con tener una oficina virtual",entretenimiento,,,
5357,"El teletrabajo o la versión ""híbrida"" del empleo son una nueva normalidad para miles de trabajadores en Chile que se instaló con fuerza tras la pandemia, lo que impulsó a varios a abandonar la ajetreada vida capitalina y buscar nuevos aires en regiones cercanas-o a veces no tanto-, manteniendo eso sí su empleo en la capital",ciencia,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4084548,-70.5671489
18351,golagol('/especiales/2024/deportes/gol-gol/TorneoNacional/18,tecnologia,,,
14426,"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas",politica,"Montevideo, Pozo Almonte, Provincia del Tamarugal, Región de Tarapacá, Chile",-20.316667,-69.866667
15666,(empty),accidentes,"Vitacura, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3802063,-70.56578365381537
6253,(empty),accidentes,"Empty Shop, 3728, Renato Sánchez, El Golf, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550143, Chile",-33.4185122,-70.5905671
8618,"Cancillería respondió a la denuncia de senador Chahuán por etiquetado de vino argentino que se ""apropia de la Patagonia chilena""",internacional,"Ministerio de Obras Públicas, 59, Morandé, Barrio Cívico, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4429641,-70.65297600177388
8704,"El tenista australiano Bernard Tomic, actualmente en el puesto 238° del ranking ATP, protagonizó un vergonzoso espectáculo en el Challenger de Santo Domingo al ser derrotado por el ecuatoriano Andrés Andrade en cuartos de final y luego intentar sabotear al mismo en la final del torneo",accidentes,"Chile, Preconca, Villa Verde, La Romana, 22000, República Dominicana",18.4401922,-68.9712821
8913,"Algunas con la ayuda del Estado, a través de Sercotec y otras con sus recursos propios, cada vez son más la empresas chilenas, de diversos tamaños, que incorporan a su gestión herramientas tecnológicas",accidentes,Chile,-31.7613365,-71.3187697
8626," El fiscal regional de Rancagua, Aquiles Cubillos, entregó detalles de los avances en la investigación por el asalto a una sucursal de Brinks en Rancagua, ocurrido el pasado viernes",entretenimiento,"Rancagua, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",-34.170249,-70.7407427
9970," Desde Pitrufquén, Caivico y Curacautín cuentan que aún están sin electricidad",entretenimiento,"Pitrufquén, Provincia de Cautín, Región de la Araucanía, 4950000, Chile",-38.9862884,-72.63725
5954,"La Superintendencia del Medio Ambiente (SMA) formuló dos cargos en contra de Codelco, puntualmente por proyectos de la devisión Ministro Hales, ubicados en el camino a Chiquicamata, comuna de Calama,  luego de constatar que la minera no ejecutó medidas ambientales relacionadas al tranque Talabre",entretenimiento,"Sernageomin, 406, La Paz, Mirador de Philippi, Puerto Varas, Provincia de Llanquihue, Región de Los Lagos, 5550451, Chile",-41.3144232,-72.98468359434749
4230,"El grupo chino PDD Holdings, matriz de la plataforma de comercio electrónico Temu, obtuvo un beneficio neto atribuido de 60",politica,"Temu, La Araucaria de Colina, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.1941654,-70.6840596
2748,"Durante la jornada de este miércoles, se formalizó al pasajero haitiano que protagonizó un violento incidente en el Aeropuerto Internacional de Santiago al descubrir que su ticket nunca fue reservado",accidentes,"Fiscalía Regional Metropolitana Occidente, 383, Miraflores, Barrio Bellas Artes, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320107, Chile",-33.4380593,-70.64525
11385,La bancada de diputados de Renovación Nacional anunció este miércoles que decidieron juntar las firmas para conformar una comisión investigadora a propósito de las graves irregularidades detectadas por la Contraloría en listas de espera en los hospitales de Antofagasta y Talca,accidentes,"Región de Antofagasta, Chile",-23.6041314,-69.0842783
8048,"El expresidente de Estados Unidos y candidato republicano a la Casa Blanca, Donald Trump, ha asegurado que reconocerá una hipotética derrota en las próximas elecciones de noviembre siempre y cuando sus rivales no hagan «trampas» e impongan nuevas normas y regulaciones «que no tienen poder de aplicar»",politica,"Chile, Richmond District, San Francisco, California, United States",37.76850655,-122.47104357468692
7638,"Este lunes, la diputada Camila Flores (RN) cuestionó las pruebas que condenaron al excapitán de Carabineros, Patricio Maturana Ojeda, quien cumple una pena de 12 años y 183 días de presidio, tras ser declarado culpable como el autor del disparo de la bomba lacrimógena que dejó ciega a la senadora Fabiola Campillai (Ind) en noviembre de 2019",entretenimiento,"Ministerio Público, 1642, Pedro Montt, Barrio Huemul, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8370809, Chile",-33.4735318,-70.6569103
9147,"El Juzgado de Garantía de Rancagua extendió la detención de los 17 presuntos involucrados en el robo a la sucursal de Brinks en Rancagua, región de O’Higgins, hecho ocurrido el pasado viernes",accidentes,"Rancagua, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",-34.170249,-70.7407427
9430,"La tecnología deepfake, antes reservada para grandes empresas, ha llegado al alcance de todos, siendo utilizada con oscuros propósitos como la suplantación de identidad, elaboración de información falsa y montajes políticos",accidentes,Chile,-31.7613365,-71.3187697
8796,(empty),accidentes,"Empty Shop, 3728, Renato Sánchez, El Golf, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550143, Chile",-33.4185122,-70.5905671
16270,"Florencia Araneda se vino a vivir a Chile de forma definitiva durante los primeros días de agosto de este 2024, dejando en Miami a sus mediáticos padres, Marcela Vacarezza y Rafael Araneda, quienes decidieron quedarse en Estados Unidos junto al resto de la familia",entretenimiento,"Chile, Richmond District, San Francisco, California, United States",37.76850655,-122.47104357468692
18288,"ELECCIONES REGIONALES, MUNICIAPLES Y EVENTUAL SEGUNDA VOTACIÓN GORE - 2024",entretenimiento,"Ex Tiro al Blanco, Oficina Pedro de Valdivia, María Elena, Provincia de Tocopilla, Región de Antofagasta, Chile",-22.593578100000002,-69.67519087399333
3488,(empty),accidentes,"Empty Shop, 3728, Renato Sánchez, El Golf, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550143, Chile",-33.4185122,-70.5905671
15798,"A poco menos de una semana para que se termine el plazo para bajar candidaturas,  Chile Vamos  volvió a manifestar sus intenciones de llevar un candidato único desde la oposición en algunas comunas del país",entretenimiento,"Región de Antofagasta, Chile",-23.6041314,-69.0842783
17511,Este sábado desde las 15:00 horas en el Nacional se llevará a cabo una nueva edición del  Superclásico del fútbol chileno entre la Universidad de Chile y Colo Colo,accidentes,"Vidal, 21 de Mayo, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2430590, Chile",-33.0496498,-71.4515346
17723,La comunidad internacional sigue mirando con atención el desarrollo de las protestas y los resultados electorales en Venezuela,internacional,"Caracas, Villa Las Américas, Melipilla, Provincia de Melipilla, Región Metropolitana de Santiago, 9580887, Chile",-33.6851813,-71.2253528
3282,"Los incendios, desórdenes y robos son los delitos que más disminuyeron respecto del 2023, tanto en las provincias con estado de excepción constitucional de emergencia (EECE), como en la macrozona sur, en general",politica,"Región de Los Ríos, Chile",-39.9742747,-72.6677006
16350,"El opositor venezolano  Edmundo González Urrutia  desacató el miércoles una citación del Tribunal Supremo de Justicia (TSJ), en un proceso convocado para ""certificar"" la cuestionada elección en la que fue proclamado vencedor el presidente  Nicolás Maduro ",internacional,"Chile, Richmond District, San Francisco, California, United States",37.76850655,-122.47104357468692
11231,"Familiares y amigos de Facundo Jones Huala llegaron hasta la Seremi de Justicia en Temuco para exigir su liberación, asegurando que el lonco argentino está siendo ""secuestrado por el Estado chileno""",politica,"Región de Los Ríos, Chile",-39.9742747,-72.6677006
1147,"El compromiso de Beijing de mantener buenas relaciones con Washington  ""no ha cambiado"" , afirmó este jueves el Presidente chino  Xi Jinping  al principal asesor de seguridad de la Casa Blanca,  Jake Sullivan , durante su visita a China",internacional,"Japón, Condominos Monte Sol, Alto Hospicio, Provincia de Iquique, Región de Tarapacá, 1130000, Chile",-20.2920917,-70.0969341
7033,"Un novedoso proyecto piloto permitirá diagnosticar la Hidatidosis en más de 370 niños y niñas de la comuna de Río Hurtado, gracias a un trabajo desarrollado en forma conjunta entre investigadores de la Universidad Católica de Chile y el Ministerio de Salud",internacional,"Pichasca, Río Hurtado, Provincia de Limarí, Región de Coquimbo, Chile",-30.3946623,-70.8708931
9899," En alianza con Sercotec, la Dirección Regional del Trabajo los capacitó en torno a la nueva Ley 21",ciencia,"Ministerio Secretaría General de Gobierno, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4424228,-70.6542697
12194,"Tras dos días de intensas degustaciones de 134 muestras de vinos de Chile y el mundo, la Asociación Nacional de Ingenieros Agrónomos Enólogos de Chile (ANIAE) anunció los ganadores de la octava versión del Concurso Internacional de Vinos “Carmenère al Mundo” 2024 en una ceremonía en el Club de la Unión",internacional,"Carmenere, Pencahue, Provincia de Talca, Región del Maule, Chile",-35.3500227,-71.8278625022104
8545,"A la hora de acudir al médico es crucial muchas veces la realización de exámenes para dar con la causa de alguna molestia o, en otras ocasiones, para un simple chequeo",entretenimiento,"RedSalud Providencia, 100, Avenida Salvador, Barrio Triana, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7500000, Chile",-33.434462100000005,-70.62600004381505
19765,"El intérprete agradeció a Ryan Reynolds y Hugh Jackman por la oportunidad de participar en el filme y porque dar vida nuevamente a su personaje fue ""un sueño hecho realidad""",entretenimiento,"Mira, Villa Estrella Sur, Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, 9290386, Chile",-33.4617533,-70.757143
4410,"Si es que eres de las personas que se llevan almuerzo a la oficina, probablemente utilizas el o los microondas disponibles que el resto de tus compañeros de piso",entretenimiento,"Chile, Richmond District, San Francisco, California, United States",37.76850655,-122.47104357468692
9958," Desde Pitrufquén, Caivico y Curacautín cuentan que aún están sin electricidad",entretenimiento,"Pitrufquén, Provincia de Cautín, Región de la Araucanía, 4950000, Chile",-38.9862884,-72.63725
2698,"Este miércoles el FBI publicó nuevas fotografías del arma que se utilizó para disparar y agredir al expresidente Donald Trump, quien fue herido durante un mitin realizado en julio en Butler, Pensilvania, Estados Unidos",entretenimiento,"Chile, Richmond District, San Francisco, California, United States",37.76850655,-122.47104357468692
5970,(empty),accidentes,"Empty Shop, 3728, Renato Sánchez, El Golf, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550143, Chile",-33.4185122,-70.5905671
16991,Enel aseguró que está “haciendo todo lo posible” para reponer el servicio eléctrico tras los masivos cortes de la luz registrados en distintas comunas del país,entretenimiento,"Palacio de La Moneda, 1250, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.442820999999995,-70.65421248096878
19962,"En conversación con CNN Chile, Paulina Vega, especialista en medicina funcional, señaló que “mucha gente antes pensaba que las enfermedades se heredaban""",politica,"Corte Suprema de Justicia, 1140, Plaza de la Justicia Montt-Varas, Centro Histórico, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 4323315, Chile",-33.4390491,-70.6531176
